source,source_id,dedup_key,created_utc,age_hours,title,company,location,is_dublin,salary_min,salary_max,currency,contract_type,family,stack_relevance,accessibility,visa_flag,description,url,query_term,fetched_at_utc
apify_linkedin,4413482824,mongodb|senior sales operations analyst,2026-06-27T01:01:35Z,24.0,Senior Sales Operations Analyst,MongoDB,"Dublin, Dublin, County Dublin, Ireland",True,,,,fulltime,Analytics/Data Eng,Core,Senior / Lead+,,"GTM Operations & Strategy at MongoDB is a global team of builders and innovators focused on unleashing MongoDB’s sales greatness by pairing world‑class analytics with scalable operations. Within GTM Operations, the GTM Intelligence – Applied Science team turns complex GTM data into tools, models, and insights that help our sales organization make better, faster decisions across our people, segmentation, territory design, forecasting, and account prioritization.As a Senior Analyst on the Applied Science team, you will own high‑impact analytical workstreams end‑to‑end: from problem framing with senior GTM stakeholders, to data engineering and model design, through to productionalized workflows, dashboards, and executive‑ready narratives that drive concrete changes in the field. This role is based in Dublin, Ireland and supports a global stakeholder set across regions and GTM functions.We are looking to speak to candidates who are based in Dublin for our hybrid working model.What You’ll DoTranslate GTM questions into analytical projectsPartner with GTM Ops, Sales Strategy & Planning, Sales Leadership, and Central Analytics to scope problems, define success criteria, and prioritize work across areas like segmentation, territory design, account prioritization, and pipeline/forecast health.Structure ambiguous questions into hypotheses, analytical plans, and clear recommendations for senior stakeholders (SVPs, RVPs, functional leaders).Design and build scalable analytics & modelsDevelop and maintain statistical and machine learning models (e.g., NARR prediction, deal qualification, account momentum, workload identification) that inform forecast expectations, territory assignments, and deal prioritization.Engineer robust data pipelines and features (SQL/Python) on top of our GTM data stack (Salesforce, product usage, call transcripts, marketing signals, etc.) in partnership with data and platform teams.Own core GTM analytics assetsContribute to flagship programs such as For",https://ie.linkedin.com/jobs/view/senior-sales-operations-analyst-at-mongodb-4413482824,business intelligence,2026-06-28T00:59:55Z
apify_linkedin,4424571380,icon plc|manager kpi metrics global service desk,2026-06-27T01:01:35Z,24.0,"Manager, KPI & Metrics – Global Service Desk",ICON plc,"Dublin, Dublin, County Dublin, Ireland",True,,,,fulltime,Off-target,Out-of-scope,Senior / Lead+,,"Manager, IT Operations - Office Hybrid in Leopardstown, Dublin 18ICON plc is a world-leading healthcare intelligence and clinical research organization. We’re proud to foster an inclusive environment driving innovation and excellence, and we welcome you to join us on our mission to shape the future of clinical development.Role OverviewThe Manager, KPI & Metrics for the Global Service Desk is responsible for defining, governing, and reporting on key performance indicators (KPIs) and operational metrics that measure service performance and customer experience. This role plays a critical part in driving data-driven decision-making by delivering accurate, timely insights and ensuring that performance trends are clearly communicated to the appropriate stakeholders for action and continuous improvement.What You Will Be DoingKPI & Metrics StrategyDefine, develop, and maintain a comprehensive KPI framework aligned to Global Service Desk objectives and broader IT and business goals Establish standardized definitions, calculation methods, and governance for all service desk metrics Continuously review and refine KPIs to ensure relevance, accuracy, and alignment with evolving priorities Performance Reporting & InsightsProduce regular (daily, weekly, monthly, quarterly) reports and dashboards on service performance Analyse trends, identify performance gaps, and highlight risks and opportunities Provide actionable insights and recommendations to improve service quality, efficiency, and user satisfaction Ensure consistency and accuracy of data across all reporting outputs Stakeholder CommunicationShare KPI and performance insights with key stakeholders including Service Desk leadership, IT operations teams, and senior management Present findings clearly, concisely, and relevant to the audience Collaborate with cross-functional teams to drive accountability and performance improvement initiatives Data & Tool ManagementOversee the integrity and quality of data used for KPI reportin",https://ie.linkedin.com/jobs/view/manager-kpi-metrics-%E2%80%93-global-service-desk-at-icon-plc-4424571380,business intelligence,2026-06-28T00:59:55Z
apify_linkedin,4433883566,marsh|senior analyst digital visualization and data analytics development,2026-06-27T01:01:35Z,24.0,Senior Analyst - Digital Visualization and Data Analytics Development,Marsh,"Dublin, Dublin, County Dublin, Ireland",True,95000,352779,,fulltime,Unclassified,Review,Senior / Lead+,,"We are seeking a talented individual to join our Global Data and Analytics Team at Marsk Risk. This role will be based in our Dublin, Ireland office. This is a hybrid role that has a requirement of working at least 3 days a week in the office.What you can expect:This role will be responsible for thoroughly understanding existing applications from both technical and business perspectives and documenting requirements through sketches and wireframes. It involves actively participating in business analysis, affordability modelling, and idea generation while serving as a proactive problem-solver.The role requires close collaboration with technical colleagues within Marsk Risk’s Tech organization and building strong relationships with business stakeholders. Clear communication of complex concepts to stakeholders, supporting product backlog and release management, providing feature estimates, and contributing to improving the team’s overall velocity, quality, and value delivery are also key responsibilities.We will count on you to:Understand existing applications end-to-end from technology and business outcome perspectivesCollaborate with Product Team to understand the requirements, Document requirements using diagrams, wireframes and Text as relevantParticipate in business analysis, affordability modelling and idea generationBe an active problem-solverCollaborate closely with technical colleagues that are part of MMC’s Tech organizationDevelop and maintain strong business relationships with the business stakeholdersCommunicate complex concepts in such a way that stakeholders will understandAssist manager with product backlogs and release managementProvide estimates for product featuresDevelop code, Unit Test, fix defects reported, resolve technical issuesContribute to increasing the team’s overall velocity, quality and value deliveredWhat you need to have:Strong full-stack development experience, with hands-on expertise in Angular or React and preferably the MEAN stackSol",https://ie.linkedin.com/jobs/view/senior-analyst-digital-visualization-and-data-analytics-development-at-marsh-4433883566,business intelligence,2026-06-28T00:59:55Z
apify_linkedin,4432970388,tata consultancy services|azure data engineer,2026-06-27T01:01:19Z,24.0,Azure Data Engineer,Tata Consultancy Services,"Letterkenny, Letterkenny, County Donegal, Ireland",False,,,,fulltime,Analytics/Data Eng,Core,Unknown,,"If you need support in completing the application or if you require a different format of this document, please get in touch with us at UKI.Recruitment@tcs.com with the subject line: “Application Support Request”.Job Type: Permanent Location: Letterkenny GDC, Co. Donegal (Hybrid – minimum 3 days onsite per week) Do you have a proven track record as an Azure Data Engineer with strong exposure to Fabric?Are you keen to drive your career in the Data Engineering space with a leading global IT organisation?Make your mark at TCS as an Azure Data Engineer!Join a global tech leader right here in Donegal. With over 850 employees and a state-of-the-art global delivery centre, we’re proud to offer world-class career opportunities without having to leave the Northwest. Recognised as Workplace of the Year by the Letterkenny Chamber, we foster a culture of continuous learning, innovation, and respect. Our people are at the heart of everything we do – collaborating across teams, geographies, and disciplines to drive real change for clients around the world. Be part of something global, grounded in Donegal. TCS is a purpose-led transformation company, built on belief. We do not just help businesses to transform through technology. We support them in making a meaningful difference to the people and communities they serve - our clients include some of the biggest brands in the UK and worldwide. For you, it means more to make an impact that matters, through challenging projects which demand ambitious innovation and thought leadership.Join a leading global IT services organizationBe part of an exciting team where you will be challenged every dayGain exposure to innovative technologyThe RoleWe are seeking an Azure Data Engineer to play a key role in modernizing the firm’s data platform and advancing its data and analytics capabilities.The Data Engineer will be responsible for supporting and enhancing existing ETL processes for the on- prem data lake (PostgreSQL) while leading the evolut",https://ie.linkedin.com/jobs/view/azure-data-engineer-at-tata-consultancy-services-4432970388,analytics engineer,2026-06-28T00:59:55Z
apify_linkedin,4432965634,optum|senior data engineer healthcare economics,2026-06-27T01:01:19Z,24.0,"Senior Data Engineer, Healthcare Economics",Optum,"Dublin, Dublin, County Dublin, Ireland",True,,,,fulltime,Analytics/Data Eng,Core,Senior / Lead+,,"Optum is a global organization that delivers care, aided by technology to help millions of people live healthier lives. The work you do with our team will directly improve health outcomes by connecting people with the care, pharmacy benefits, data and resources they need to feel their best. Here, you will find a culture guided by diversity and inclusion, talented peers, comprehensive benefits and career development opportunities. Come make an impact on the communities we serve as you help us advance health equity on a global scale. Join us to start Caring. Connecting. Growing together.As a Senior Data Engineer at Optum Health Ireland, you will play a key role in optimizing the flow of consumer data and delivering actionable insights that empower members to make informed healthcare decisions and reduce costs. You'll be part of a dynamic team focused on migrating consumer data to the cloud, enriching datasets with new sources, and enhancing the accuracy of predictive models to drive organizational efficiency.In this role, you'll design and implement robust data solutions, contribute to data planning, and collaborate cross-functionally with business and analytics teams. Your work will directly support Optum's mission to lower healthcare costs and help people live healthier lives.Careers with Optum offer flexible work arrangements and individuals who live and work in the Republic of Ireland will have the opportunity to split their monthly work hours between our Dublin office and telecommuting from a home-based office in a hybrid work model.What You Will DoData Pipeline Development: Contribute to the building and maintaining of ETL pipelines to ensure seamless data flow from diverse sources into centralized repositories (e.g., data lakes, data warehouses), while upholding data quality and integrityData Integration: Consolidate data from databases, APIs, streaming platforms, and external providers to create a unified foundation for analytics and reportingData Transformati",https://ie.linkedin.com/jobs/view/senior-data-engineer-healthcare-economics-at-optum-4432965634,analytics engineer,2026-06-28T00:59:55Z
apify_linkedin,4424182515,supermetrics|ai platform engineer,2026-06-27T01:01:19Z,24.0,AI Platform Engineer,Supermetrics,"Dublin, Dublin, County Dublin, Ireland",True,,,,fulltime,Unclassified,Review,Mid (3-5 yr),,"We are looking for an AI Platform Engineer to own the critical platform layer that powers our entire AI agent ecosystem. In this high-impact role, you will design, build, and maintain the shared infrastructure (including data connections, monitoring, routing logic, and the central Agent Registry) ensuring every AI agent across sales, customer success, and support operates consistently, reliably, and at scale. If you have a builder mindset and a passion for creating robust, maintainable systems that unlock organizational efficiency, this is your opportunity to define the future of automation within Supermetrics.In this role, you will…Build and maintain the shared infrastructure that all AI agents across GTM, CS and Support run onOwn and maintain the Agent Registry: the master catalogue of every agent, what it does, who owns it and when it was last reviewedEnsure all agents connect to tools like Salesforce, Gainsight and Zendesk in a consistent and reliable waySet up and maintain observability, dashboards and logs so the team can see what agents are doing and catch issues fastMaintain data quality and write authority on the Golden Record in BigQueryWork with the GTM and CS AI Leads to onboard new agents onto the shared platform correctlyYour Day-to-day Work And Responsibilities Include…Building and maintaining the event routing system that lets agents react to triggers — health score drops, renewals, stage changes — without being hardwired to each otherCreating and maintaining shared functions used by multiple agents so updates are made once and fixed onceManaging API changes from vendors and updating shared functions accordinglyBuilding and maintaining the observability layer so every agent run is logged and queryableManaging the Agent Registry and keeping every agent assigned to an owner and scheduled for recurring reviewTranslating business stakeholder needs into infrastructure decisions alongside the GTM and CS LeadsThis position is for you if you have…3+ years of",https://ie.linkedin.com/jobs/view/ai-platform-engineer-at-supermetrics-4424182515,analytics engineer,2026-06-28T00:59:55Z
apify_linkedin,4433598986,archer recruitment|data analyst,2026-06-27T01:00:57Z,24.0,Data Analyst,Archer Recruitment,"Dublin, Dublin, County Dublin, Ireland",True,55000,55000,EUR,fulltime,Analyst,Core,Entry / graduate,,"Data Analyst - Private Equity Reporting & Investment Systems • Join a global private equity investment business • Build expertise in SQL, reporting, and fund systems • Strong career growth through high-impact projectsAn exciting opportunity has opened for a Data Analyst to join a leading global investment management organisation. This role combines project delivery, SQL reporting, investment data analysis, and financial systems support, offering excellent exposure to private equity, fund accounting, and investment operations.You will work closely with Fund Accounting, Investment Operations, and Fund Management teams to deliver reporting solutions, support investment platforms, and drive data-focused projects across the business. Working alongside stakeholders in Dublin and international offices, you will contribute to system enhancements, reporting improvements, data quality initiatives, and automation projects that strengthen operational efficiency and support business growth.Why This Role Stands Out• Strong exposure to private equity, fund accounting, and investment operations• Opportunity to lead reporting and data-driven improvement projects• Work with business-critical investment data, SQL reporting, and financial systems• Partner with Operations, Fund Managers, Finance, and Technology teams• Excellent long-term career development within a global investment organisationWhat You'll Be Doing• Deliver reporting and data analysis projects across investment operations• Develop and maintain SQL reports supporting fund accounting and investment teams• Analyse private equity and investment data to support operational decision-making• Improve data quality, reporting accuracy, and consistency across financial systems• Gather business requirements and support investment system enhancement projects• Assist with testing, documentation, reporting development, and application support• Identify opportunities to automate reporting and streamline operational processes• Work clos",https://ie.linkedin.com/jobs/view/data-analyst-at-archer-recruitment-4433598986,data analyst,2026-06-28T00:59:55Z
apify_linkedin,4432970500,optum|data analyst 2,2026-06-27T01:00:57Z,24.0,Data Analyst 2,Optum,"Dublin, Dublin, County Dublin, Ireland",True,,,,fulltime,Analyst,Core,Unknown,,"Optum is a global organization that delivers care, aided by technology to help millions of people live healthier lives. The work you do with our team will directly improve health outcomes by connecting people with the care, pharmacy benefits, data and resources they need to feel their best. Here, you will find a culture guided by diversity and inclusion, talented peers, comprehensive benefits and career development opportunities. Come make an impact on the communities we serve as you help us advance health equity on a global scale. Join us to start Caring. Connecting. Growing together.Careers with Optum offer flexible work arrangements and individuals who live and work in the Republic of Ireland will have the opportunity to split their monthly work hours between our Dublin or Letterkenny offices and telecommuting from a home-based office in a hybrid work model. Primary ResponsibilitiesSupport engineers and business users of Individual and Family Plans (IFP) PCOR reporting applicationsValidate new or enhanced technical developments and work closely with engineers to achieve quality and accuracyData validation and testing, collaborating with colleagues and resolving data issues in a timely mannerWork closely with business to gather and finalize requirements, business documents, or user storiesDesign, build, and maintain architecture pertaining to data validation and QA automationLoad data and be able to create user friendly views, providing technical solutionsResponsible for maintaining existing data load process building blocks and customizationsDemonstrate data literacy and be resourceful in terms of understanding Medicare overall, STAR measures, gap closures and claimsLearn about the products, share ideas and be able to train or influence other team members You'll be rewarded and recognized for your performance in an environment that will challenge you and give you clear direction on what it takes to succeed in your role as well as provide development for other rol",https://ie.linkedin.com/jobs/view/data-analyst-2-at-optum-4432970500,data analyst,2026-06-28T00:59:55Z
apify_linkedin,4433567145,maynooth university|institutional research data analyst,2026-06-27T01:00:57Z,24.0,Institutional Research Data Analyst,Maynooth University,"Maynooth, Maynooth, County Kildare, Ireland",False,47387,67129,EUR,fulltime,Analyst,Core,Entry / graduate,,"Department: Institutional Research OfficeVacancy ID: 042483Closing Date: 14-Jul-2026Maynooth University is committed to a strategy in which the primary University goals of excellent research and scholarship and outstanding education are interlinked and equally valued.We are seeking an Institutional Research Data Analyst to work within the Office for Institutional Research & Data Insights. This Office, led by the Director of Office for Institutional Research & Data Insights, has a responsibility for the development, management and analysis of data to support university planning and decision-making.The person appointed will work to support the increasing data reporting needs and requirements of the University. This includes supporting the delivery of the University Strategic Plan, contributing to external reporting obligations, enhancing the use of data in quality reviews, and responding to increasing data needs related to equality initiatives.The Institutional Research Data Analyst plays a key role in supporting the university's strategic planning, informed decision-making, and institutional effectiveness. This position involves the collection, analysis, interpretation, and dissemination of institutional data to internal and external stakeholders. Using a variety of tools and methodologies, this candidate will deliver accurate, timely, and actionable insights to support academic, administrative, and strategic functions across the UniversitySalaryAdministrative Officer II (2026): €47,387 – €67,129 p.a. (9 points)Appointments will be made in accordance with public sector pay provisions.Closing Date23:30hrs (local Irish time) on Tuesday, 14th July 2026.Applications must be submitted by the closing date and time specified above. Any applications which are still in progress at the closing time on the specified closing date will be cancelled automatically by the system.Late applications will not be accepted.Maynooth University is an equal opportunities employerThe position",https://ie.linkedin.com/jobs/view/institutional-research-data-analyst-at-maynooth-university-4433567145,data analyst,2026-06-28T00:59:55Z
apify_linkedin,4433425646,bending spoons|graduate ai software engineer,2026-06-27T01:00:43Z,24.0,Graduate AI software engineer,Bending Spoons,"Ireland, Ireland",False,,,mixed,fulltime,Unclassified,Review,Entry / graduate,,"At Bending Spoons, we’re striving to build one of the all-time great companies. A company that serves a huge number of customers. A company where team members grow to their full potential. A company that functions at unparalleled levels of effectiveness and efficiency. A company that creates value for shareowners at an extraordinary rate. And a company that does so while adhering to high ethical standards.In pursuit of this objective, we acquire and improve digital businesses, not to sell on, but to own and operate for the long term. The transformations we make are often deep—designed to speed up innovation, benefit customers, and strengthen business performance. Here, hierarchy is minimal and teams are small and talent-dense. We operate established products with the ambition, agility, and urgency of a startup. Across the company, we integrate AI deeply into how we work so that human judgment and machine intelligence reinforce each other.For a talented, driven, and collaborative individual, working at Bending Spoons is an opportunity to learn, make an impact, and progress their career at an exceptionally high rate. That’s our promise to such a candidate.A few examples of your responsibilitiesBuild AI-powered product experiences. Work with product teams to identify high-impact opportunities where AI can transform the user experience for millions—and then build these transformative solutions. Drive the process from possibility to production, delivering code that’s robust, reproducible, and built for scale.Amplify your impact with AI. Integrate the most powerful AI tools directly into your development workflow—design, implementation, testing, and documentation—to move faster while maintaining high standards for correctness, reliability, and maintainability.Master your toolkit. Work across diverse stacks with end-to-end ownership, choosing the right technologies for each challenge. From monoliths to microservices, gRPC to REST, Kubernetes to Docker, Python to Rust—you’l",https://ie.linkedin.com/jobs/view/graduate-ai-software-engineer-at-bending-spoons-4433425646,ai engineer,2026-06-28T00:59:55Z
